InvoiceNo,DateKey,StockCode,CustomerID,Quantity,UnitPrice,SalesAmount
565456,20110904,22930,16629,1,2.55,2.55
565456,20110904,23076,16629,24,1.25,30
565456,20110904,23310,16629,36,0.42,15.12
565456,20110904,22666,16629,1,2.95,2.95
565456,20110904,47591D,16629,2,1.95,3.9
565456,20110904,47559B,16629,1,1.25,1.25
565456,20110904,21358,16629,1,1.25,1.25
565456,20110904,21354,16629,1,1.25,1.25
565456,20110904,21358,16629,1,1.25,1.25
565456,20110904,21355,16629,2,1.25,2.5
565456,20110904,22993,16629,1,1.25,1.25
565456,20110904,21977,16629,1,0.55,0.55
565456,20110904,23309,16629,1,0.55,0.55
565456,20110904,22965,16629,1,2.1,2.1
565456,20110904,22982,16629,1,1.25,1.25
565456,20110904,22981,16629,1,1.45,1.45
565456,20110904,22429,16629,1,4.25,4.25
565456,20110904,37500,16629,1,4.95,4.95
565456,20110904,21872,16629,1,1.25,1.25
565456,20110904,22978,16629,1,3.75,3.75
565456,20110904,22979,16629,1,1.45,1.45
565456,20110904,82600,16629,1,2.1,2.1
565456,20110904,21875,16629,1,1.25,1.25
565456,20110904,37370,16629,1,1.65,1.65
565456,20110904,21872,16629,1,1.25,1.25
565456,20110904,47580,16629,1,2.55,2.55
565456,20110904,22278,16629,2,4.95,9.9
565456,20110904,22751,16629,2,3.75,7.5
565456,20110904,22720,16629,1,4.95,4.95
565456,20110904,23128,16629,1,4.95,4.95
565456,20110904,23128,16629,1,4.95,4.95
565456,20110904,84077,16629,48,0.29,13.919999999999998
565456,20110904,21034,16629,1,0.95,0.95
565226,20110902,23245,16992,4,4.95,19.8
565226,20110902,23293,16992,8,0.83,6.64
565226,20110902,85099B,16992,10,2.08,20.8
565226,20110902,22197,16992,12,0.85,10.2
565226,20110902,22625,16992,2,8.5,17
565226,20110902,22624,16992,2,8.5,17
565226,20110902,20764,16992,4,3.75,15
565226,20110902,20765,16992,4,3.75,15
565226,20110902,22300,16992,6,2.55,15.299999999999999
565226,20110902,22301,16992,6,2.55,15.299999999999999
565226,20110902,22417,16992,24,0.55,13.200000000000001
565226,20110902,21975,16992,24,0.55,13.200000000000001
565226,20110902,21985,16992,24,0.29,6.959999999999999
565226,20110902,23301,16992,12,1.65,19.799999999999997
565226,20110902,21212,16992,48,0.55,26.400000000000002
565226,20110902,84992,16992,48,0.55,26.400000000000002
565226,20110902,84950,16992,24,0.65,15.600000000000001
565226,20110902,84949,16992,6,1.65,9.899999999999999
565226,20110902,21695,16992,6,2.95,17.700000000000003
565228,20110902,21891,16333,288,1.25,360
565228,20110902,21915,16333,840,1.06,890.4000000000001
565230,20110902,23545,16705,25,0.42,10.5
565230,20110902,23162,16705,8,3.75,30
565230,20110902,23245,16705,4,4.95,19.8
565230,20110902,82494L,16705,48,2.55,122.39999999999999
565230,20110902,82484,16705,4,7.95,31.8
565230,20110902,21137,16705,24,3.39,81.36
565230,20110902,22328,16705,12,2.95,35.400000000000006
565230,20110902,84997B,16705,24,4.15,99.60000000000001
565230,20110902,22667,16705,12,2.95,35.400000000000006
565230,20110902,21533,16705,12,4.25,51
565230,20110902,22963,16705,48,0.72,34.56
565230,20110902,22960,16705,12,3.75,45
565230,20110902,22423,16705,6,12.75,76.5
565230,20110902,22840,16705,12,6.95,83.4
565230,20110902,22847,16705,2,16.95,33.9
565230,20110902,22624,16705,2,8.5,17
565230,20110902,22627,16705,2,8.5,17
565230,20110902,22625,16705,2,8.5,17
565230,20110902,23054,16705,4,8.25,33
565230,20110902,23052,16705,4,8.25,33
565230,20110902,23051,16705,4,8.25,33
565230,20110902,23050,16705,4,8.25,33
565230,20110902,85123A,16705,96,2.55,244.79999999999998
565230,20110902,20685,16705,10,6.75,67.5
565230,20110902,48138,16705,10,6.75,67.5
565230,20110902,48184,16705,10,6.75,67.5
565230,20110902,48187,16705,10,6.75,67.5
565230,20110902,82483,16705,4,6.95,27.8
565230,20110902,23252,16705,8,3.75,30
565230,20110902,23192,16705,12,1.65,19.799999999999997
565230,20110902,23316,16705,2,9.95,19.9
565235,20110902,22708,13418,25,0.42,10.5
565235,20110902,22709,13418,25,0.42,10.5
565235,20110902,22986,13418,25,0.42,10.5
565235,20110902,22987,13418,25,0.42,10.5
565235,20110902,21503,13418,25,0.42,10.5
565235,20110902,22711,13418,25,0.42,10.5
565235,20110902,23189,13418,6,2.89,17.34
565235,20110902,22973,13418,12,1.65,19.799999999999997
565235,20110902,22974,13418,12,1.65,19.799999999999997
565235,20110902,23191,13418,12,1.65,19.799999999999997
565235,20110902,20984,13418,24,0.29,6.959999999999999
565235,20110902,23089,13418,12,1.65,19.799999999999997
565235,20110902,22970,13418,6,2.55,15.299999999999999
565235,20110902,23238,13418,6,4.15,24.900000000000002
565235,20110902,22024,13418,12,0.42,5.04
565235,20110902,22028,13418,12,0.42,5.04
565235,20110902,22715,13418,12,0.42,5.04
565235,20110902,22815,13418,12,0.42,5.04
565235,20110902,22048,13418,25,0.42,10.5
565235,20110902,23233,13418,25,0.42,10.5
565235,20110902,21179,13418,24,0.39,9.36
565235,20110902,22115,13418,12,0.79,9.48
565235,20110902,21212,13418,24,0.55,13.200000000000001
565235,20110902,22457,13418,6,2.95,17.700000000000003
565235,20110902,23245,13418,4,4.95,19.8
565235,20110902,23297,13418,16,1.65,26.4
565235,20110902,23309,13418,24,0.55,13.200000000000001
565235,20110902,23347,13418,12,1.25,15
565235,20110902,23346,13418,24,1.25,30
565236,20110902,23199,14276,10,2.08,20.8
565236,20110902,23201,14276,10,2.08,20.8
565236,20110902,85099B,14276,10,2.08,20.8
565236,20110902,23203,14276,20,2.08,41.6
565236,20110902,23202,14276,10,2.08,20.8
565236,20110902,23344,14276,10,2.08,20.8
565236,20110902,21930,14276,10,2.08,20.8
565236,20110902,84978,14276,12,1.25,15
565236,20110902,71459,14276,24,0.85,20.4
565236,20110902,23038,14276,12,0.83,9.959999999999999
565236,20110902,23036,14276,12,1.25,15
565236,20110902,23249,14276,12,1.65,19.799999999999997
565236,20110902,23251,14276,12,1.25,15
565236,20110902,23250,14276,12,1.25,15
565236,20110902,10135,14276,10,1.25,12.5
565236,20110902,20979,14276,16,1.25,20
565236,20110902,23240,14276,6,4.15,24.900000000000002
565236,20110902,23241,14276,6,2.08,12.48
565236,20110902,23190,14276,12,1.65,19.799999999999997
565236,20110902,84997A,14276,4,4.15,16.6
565236,20110902,23051,14276,2,8.25,16.5
565238,20110902,20728,16945,10,1.65,16.5
565238,20110902,22865,16945,12,2.1,25.200000000000003
565238,20110902,22866,16945,12,2.1,25.200000000000003
565238,20110902,22867,16945,12,2.1,25.200000000000003
565238,20110902,22371,16945,4,4.25,17
565238,20110902,22386,16945,10,2.08,20.8
565238,20110902,23202,16945,10,2.08,20.8
565238,20110902,85099B,16945,10,2.08,20.8
565238,20110902,23355,16945,4,4.95,19.8
565238,20110902,23356,16945,3,5.95,17.85
565238,20110902,23188,16945,12,1.65,19.799999999999997
565238,20110902,22379,16945,5,2.1,10.5
565238,20110902,21931,16945,10,2.08,20.8
565238,20110902,23199,16945,10,2.08,20.8
565238,20110902,85099C,16945,10,2.08,20.8
565239,20110902,85014A,12670,6,5.95,35.7
565239,20110902,21883,12670,12,0.65,7.800000000000001
565239,20110902,21881,12670,12,0.65,7.800000000000001
565239,20110902,21880,12670,12,0.65,7.800000000000001
565239,20110902,22991,12670,12,1.95,23.4
565239,20110902,22992,12670,12,1.95,23.4
565239,20110902,22561,12670,12,1.65,19.799999999999997
565239,20110902,22382,12670,10,1.65,16.5
565239,20110902,22352,12670,12,2.55,30.599999999999998
565239,20110902,21559,12670,12,2.55,30.599999999999998
565239,20110902,23084,12670,6,2.08,12.48
565239,20110902,21731,12670,36,1.65,59.4
565239,20110902,21452,12670,18,2.95,53.1
565239,20110902,23079,12670,6,8.95,53.699999999999996
565239,20110902,20725,12670,10,1.65,16.5
565239,20110902,20726,12670,10,1.65,16.5
565239,20110902,22659,12670,12,1.95,23.4
565239,20110902,22629,12670,12,1.95,23.4
565239,20110902,22631,12670,12,1.95,23.4
565239,20110902,23206,12670,10,1.65,16.5
565239,20110902,23445,12670,20,0.83,16.599999999999998
565239,20110902,85014B,12670,6,5.95,35.7
565239,20110902,POST,12670,3,18,54
565240,20110902,21098,17949,252,1.06,267.12
565240,20110902,22941,17949,120,6.5,780
565241,20110902,22197,17949,400,0.72,288
565241,20110902,21877,17949,504,1.06,534.24
565242,20110902,23104,14436,1,12.5,12.5
565242,20110902,21386,14436,24,0.19,4.5600000000000005
565242,20110902,22161,14436,24,0.19,4.5600000000000005
565242,20110902,22115,14436,12,0.79,9.48
565242,20110902,84926E,14436,24,0.29,6.959999999999999
565242,20110902,85032A,14436,12,0.65,7.800000000000001
565242,20110902,85032B,14436,12,0.65,7.800000000000001
565242,20110902,21716,14436,8,2.55,20.4
565242,20110902,21718,14436,12,1.25,15
565243,20110902,22714,16735,12,0.42,5.04
565243,20110902,22713,16735,12,0.42,5.04
565243,20110902,21507,16735,12,0.42,5.04
565243,20110902,21509,16735,12,0.42,5.04
565243,20110902,22711,16735,25,0.42,10.5
565243,20110902,22707,16735,25,0.42,10.5
565243,20110902,22706,16735,25,0.42,10.5
565243,20110902,22710,16735,25,0.42,10.5
565243,20110902,84029E,16735,4,3.95,15.8
565243,20110902,21485,16735,3,4.95,14.850000000000001
565243,20110902,22111,16735,3,4.95,14.850000000000001
565243,20110902,22112,16735,3,4.95,14.850000000000001
565243,20110902,23205,16735,20,0.85,17
565243,20110902,23201,16735,10,2.08,20.8
565243,20110902,20728,16735,10,1.65,16.5
565243,20110902,23209,16735,10,1.65,16.5
565243,20110902,23203,16735,10,2.08,20.8
565243,20110902,20724,16735,20,0.85,17
565243,20110902,85099B,16735,10,2.08,20.8
565243,20110902,21326,16735,48,0.65,31.200000000000003
565243,20110902,84949,16735,24,1.65,39.599999999999994
565243,20110902,84946,16735,24,1.25,30
565243,20110902,23144,16735,24,0.83,19.919999999999998
565243,20110902,84970S,16735,24,0.85,20.4
565243,20110902,71053,16735,12,3.75,45
565243,20110902,85123A,16735,18,2.95,53.1
565243,20110902,84755,16735,48,0.65,31.200000000000003
565243,20110902,71459,16735,36,0.85,30.599999999999998
565243,20110902,22488,16735,12,1.65,19.799999999999997
565243,20110902,22457,16735,12,2.95,35.400000000000006
565243,20110902,22295,16735,24,1.65,39.599999999999994
565243,20110902,22294,16735,48,1.25,60
565243,20110902,22189,16735,8,3.95,31.6
565243,20110902,22188,16735,8,3.95,31.6
565244,20110902,23202,16735,10,2.08,20.8
565244,20110902,23240,16735,6,4.15,24.900000000000002
565244,20110902,22720,16735,3,4.95,14.850000000000001
565244,20110902,23237,16735,6,4.15,24.900000000000002
565244,20110902,23087,16735,16,1.25,20
565244,20110902,23088,16735,16,1.25,20
565245,20110902,22996,16678,48,0.42,20.16
565245,20110902,22037,16678,24,0.42,10.08
565245,20110902,22718,16678,24,0.42,10.08
565245,20110902,22558,16678,36,1.65,59.4
565245,20110902,22915,16678,12,0.42,5.04
565245,20110902,22554,16678,36,1.65,59.4
565245,20110902,22555,16678,24,1.65,39.599999999999994
565245,20110902,22652,16678,40,1.65,66
565245,20110902,22621,16678,12,1.65,19.799999999999997
565245,20110902,22961,16678,12,1.45,17.4
565246,20110902,23202,12408,10,2.08,20.8
565246,20110902,23200,12408,10,2.08,20.8
565246,20110902,22385,12408,10,2.08,20.8
565246,20110902,23196,12408,12,1.45,17.4
565246,20110902,22630,12408,64,1.65,105.6
565246,20110902,22328,12408,48,2.55,122.39999999999999
565246,20110902,22326,12408,48,2.55,122.39999999999999
565246,20110902,22894,12408,2,9.95,19.9
565246,20110902,23204,12408,10,0.85,8.5
565246,20110902,22999,12408,24,0.42,10.08
565246,20110902,22895,12408,6,3.25,19.5
565246,20110902,22551,12408,12,1.65,19.799999999999997
565246,20110902,22554,12408,12,1.65,19.799999999999997
565246,20110902,22556,12408,12,1.65,19.799999999999997
565246,20110902,22661,12408,20,0.85,17
565246,20110902,22666,12408,6,2.95,17.700000000000003
565246,20110902,POST,12408,4,15,60
565247,20110902,22791,15864,144,1.06,152.64000000000001
565247,20110902,84947,15864,144,1.06,152.64000000000001
565247,20110902,22427,15864,12,5.45,65.4
565247,20110902,23252,15864,48,3.29,157.92000000000002
565247,20110902,23328,15864,4,3.75,15
565248,20110902,21929,15860,1,2.08,2.08
565248,20110902,85099C,15860,1,2.08,2.08
565248,20110902,22082,15860,1,1.65,1.65
565248,20110902,22078,15860,1,2.1,2.1
565248,20110902,22080,15860,1,1.65,1.65
565248,20110902,23000,15860,2,0.42,0.84
565248,20110902,23006,15860,2,0.42,0.84
565248,20110902,22999,15860,2,0.42,0.84
565248,20110902,22996,15860,2,0.42,0.84
565248,20110902,23188,15860,3,1.65,4.949999999999999
565248,20110902,23332,15860,2,1.65,3.3
565248,20110902,23192,15860,1,1.65,1.65
565248,20110902,23191,15860,1,1.65,1.65
565248,20110902,22567,15860,2,1.45,2.9
565248,20110902,22558,15860,2,1.65,3.3
565248,20110902,21135,15860,8,1.69,13.52
565248,20110902,23349,15860,1,1.25,1.25
565248,20110902,23350,15860,1,1.25,1.25
565248,20110902,22429,15860,1,4.25,4.25
565248,20110902,23343,15860,1,2.08,2.08
565248,20110902,23344,15860,1,2.08,2.08
565248,20110902,23240,15860,1,4.15,4.15
565248,20110902,23239,15860,1,4.15,4.15
565248,20110902,23332,15860,1,1.65,1.65
565248,20110902,23214,15860,2,2.08,4.16
565248,20110902,22604,15860,1,2.55,2.55
565248,20110902,22639,15860,1,2.55,2.55
565248,20110902,23237,15860,1,4.15,4.15
565248,20110902,21636,15860,12,0.75,9
565248,20110902,23263,15860,12,1.25,15
565248,20110902,22169,15860,1,8.5,8.5
565248,20110902,21034,15860,2,0.95,1.9
565249,20110902,22302,18027,6,2.55,15.299999999999999
565249,20110902,22996,18027,24,0.42,10.08
565249,20110902,22374,18027,1,4.25,4.25
565249,20110902,22376,18027,1,4.25,4.25
565249,20110902,22113,18027,2,4.25,8.5
565249,20110902,23356,18027,2,5.95,11.9
565249,20110902,23005,18027,24,0.42,10.08
565249,20110902,84029G,18027,1,4.25,4.25
565249,20110902,22835,18027,1,4.95,4.95
565249,20110902,22372,18027,3,4.25,12.75
565249,20110902,22371,18027,2,4.25,8.5
565249,20110902,22114,18027,1,4.25,4.25
565249,20110902,20755,18027,1,0.85,0.85
565249,20110902,20758,18027,1,0.85,0.85
565249,20110902,22632,18027,1,2.1,2.1
565249,20110902,22554,18027,1,1.65,1.65
565249,20110902,22557,18027,1,1.65,1.65
565249,20110902,22866,18027,1,2.1,2.1
565249,20110902,22867,18027,1,2.1,2.1
565249,20110902,22555,18027,1,1.65,1.65
565249,20110902,22556,18027,2,1.65,3.3
565250,20110902,23343,13643,10,2.08,20.8
565250,20110902,23344,13643,10,2.08,20.8
565250,20110902,21930,13643,10,2.08,20.8
565250,20110902,21931,13643,10,2.08,20.8
565250,20110902,22384,13643,10,1.65,16.5
565250,20110902,22191,13643,2,8.5,17
565250,20110902,21621,13643,4,8.5,34
565250,20110902,23202,13643,10,2.08,20.8
565251,20110902,15034,12748,12,0.14,1.6800000000000002
565251,20110902,21986,12748,12,0.39,4.68
565251,20110902,23156,12748,1,2.08,2.08
565251,20110902,23154,12748,1,2.08,2.08
565251,20110902,85211,12748,1,0.79,0.79
565261,20110902,84997D,12474,4,4.15,16.6
565261,20110902,23254,12474,4,4.15,16.6
565261,20110902,23255,12474,4,4.15,16.6
565261,20110902,23256,12474,4,4.15,16.6
565261,20110902,21096,12474,12,0.39,4.68
565261,20110902,22555,12474,12,1.65,19.799999999999997
565261,20110902,22569,12474,4,3.75,15
565261,20110902,22352,12474,12,2.55,30.599999999999998
565261,20110902,22907,12474,12,0.85,10.2
565261,20110902,23307,12474,24,0.55,13.200000000000001
565261,20110902,21088,12474,48,0.19,9.120000000000001
565261,20110902,22467,12474,12,2.55,30.599999999999998
565261,20110902,23293,12474,8,0.83,6.64
565261,20110902,22302,12474,6,2.55,15.299999999999999
565261,20110902,21914,12474,12,1.25,15
565261,20110902,22908,12474,12,0.85,10.2
565261,20110902,22613,12474,24,0.85,20.4
565261,20110902,22029,12474,12,0.42,5.04
565261,20110902,23207,12474,10,1.65,16.5
565261,20110902,22326,12474,12,2.95,35.400000000000006
565261,20110902,POST,12474,2,18,36
565261,20110902,21121,12474,24,1.25,30
565261,20110902,22331,12474,8,1.65,13.2
565261,20110902,22322,12474,12,0.85,10.2
565261,20110902,22333,12474,8,1.65,13.2
565261,20110902,20682,12474,12,3.25,39
565285,20110902,22811,16013,96,2.55,244.79999999999998
565285,20110902,22197,16013,100,0.72,72
565285,20110902,71477,16013,288,2.75,792
565285,20110902,79321,16013,144,4.95,712.8000000000001
565287,20110902,21156,12483,16,1.95,31.2
565287,20110902,22378,12483,5,2.1,10.5
565287,20110902,20981,12483,12,0.85,10.2
565287,20110902,22326,12483,12,2.95,35.400000000000006
565287,20110902,22352,12483,12,2.55,30.599999999999998
565287,20110902,23298,12483,9,4.95,44.550000000000004
565287,20110902,20719,12483,20,0.85,17
565287,20110902,20724,12483,10,0.85,8.5
565287,20110902,23275,12483,12,1.25,15
565287,20110902,22255,12483,24,0.85,20.4
565287,20110902,22867,12483,12,2.1,25.200000000000003
565287,20110902,22865,12483,12,2.1,25.200000000000003
565287,20110902,22328,12483,6,2.95,17.700000000000003
565287,20110902,POST,12483,1,18,18
565289,20110902,22423,14911,8,12.75,102
565289,20110902,22697,14911,6,2.95,17.700000000000003
565289,20110902,22698,14911,6,2.95,17.700000000000003
565289,20110902,22699,14911,6,2.95,17.700000000000003
565289,20110902,23173,14911,4,9.95,39.8
565289,20110902,23174,14911,4,4.15,16.6
565289,20110902,23245,14911,4,4.95,19.8
565289,20110902,85014B,14911,3,5.95,17.85
565289,20110902,23110,14911,10,5.75,57.5
565289,20110902,23112,14911,2,7.5,15
565289,20110902,82484,14911,12,6.75,81
565289,20110902,22796,14911,4,9.95,39.8
565289,20110902,21670,14911,12,1.25,15
565289,20110902,22668,14911,5,2.95,14.75
565289,20110902,21380,14911,6,2.95,17.700000000000003
565289,20110902,47566B,14911,4,4.95,19.8
565289,20110902,21755,14911,3,5.95,17.85
565289,20110902,23147,14911,12,1.45,17.4
565289,20110902,23335,14911,6,2.08,12.48
565289,20110902,84050,14911,6,1.65,9.899999999999999
565289,20110902,23243,14911,4,4.95,19.8
565289,20110902,22978,14911,6,3.75,22.5
565289,20110902,22456,14911,9,4.95,44.550000000000004
565289,20110902,23033,14911,12,1.45,17.4
565289,20110902,22120,14911,6,9.95,59.699999999999996
565289,20110902,21755,14911,3,5.95,17.85
565291,20110902,82484,18102,300,4.8,1440
565291,20110902,82482,18102,324,1.92,622.0799999999999
565291,20110902,23135,18102,408,3.32,1354.56
565291,20110902,22189,18102,324,2.31,748.44
565291,20110902,22188,18102,324,2.31,748.44
565292,20110902,22112,16102,12,4.95,59.400000000000006
565292,20110902,22114,16102,12,4.25,51
565292,20110902,22835,16102,12,4.65,55.800000000000004
565292,20110902,84029G,16102,12,3.75,45
565292,20110902,23355,16102,12,4.95,59.400000000000006
565292,20110902,72351A,16102,12,2.1,25.200000000000003
565292,20110902,72351B,16102,12,2.1,25.200000000000003
565292,20110902,72349B,16102,12,2.1,25.200000000000003
565292,20110902,21977,16102,24,0.55,13.200000000000001
565292,20110902,23307,16102,24,0.55,13.200000000000001
565292,20110902,22196,16102,24,0.85,20.4
565292,20110902,22195,16102,12,1.65,19.799999999999997
565292,20110902,21974,16102,24,1.45,34.8
565292,20110902,23306,16102,24,1.45,34.8
565292,20110902,22950,16102,12,1.45,17.4
565292,20110902,22952,16102,24,0.55,13.200000000000001
565292,20110902,23267,16102,24,1.25,30
565292,20110902,22997,16102,24,0.42,10.08
565293,20110902,23177,17857,144,1.95,280.8
565293,20110902,23176,17857,144,1.95,280.8
565295,20110902,22646,12794,12,1.45,17.4
565295,20110902,23078,12794,24,1.25,30
565295,20110902,47585A,12794,4,3.75,15
565295,20110902,23154,12794,12,2.08,24.96
565295,20110902,47567B,12794,3,5.95,17.85
565295,20110902,47591D,12794,8,1.95,15.6
565295,20110902,47559B,12794,10,1.25,12.5
565295,20110902,22567,12794,12,1.45,17.4
565295,20110902,84991,12794,24,0.55,13.200000000000001
565295,20110902,22851,12794,12,0.85,10.2
565295,20110902,84509G,12794,4,3.75,15
565295,20110902,47580,12794,6,2.55,15.299999999999999
565295,20110902,16156S,12794,25,0.42,10.5
565295,20110902,21288,12794,6,2.95,17.700000000000003
565295,20110902,21292,12794,16,0.85,13.6
565295,20110902,72741,12794,9,1.45,13.049999999999999
565295,20110902,47599A,12794,6,2.1,12.600000000000001
565295,20110902,84535B,12794,16,0.65,10.4
565295,20110902,84987,12794,12,1.45,17.4
565295,20110902,23189,12794,6,2.89,17.34
565309,20110902,22178,15311,96,1.65,158.39999999999998
565309,20110902,22352,15311,60,2.1,126
565309,20110902,21470,15311,2,3.75,7.5
565309,20110902,21669,15311,4,1.45,5.8
565309,20110902,22773,15311,2,1.25,2.5
565311,20110902,21137,16210,72,3.39,244.08
565311,20110902,22041,16210,48,2.1,100.80000000000001
565312,20110902,84660C,14527,22,0.79,17.380000000000003
565312,20110902,22847,14527,1,16.95,16.95
565312,20110902,22795,14527,1,6.75,6.75
565312,20110902,21922,14527,1,7.95,7.95
565312,20110902,71053,14527,1,3.75,3.75
565312,20110902,21088,14527,6,0.19,1.1400000000000001
565312,20110902,21096,14527,4,0.39,1.56
565312,20110902,22907,14527,4,0.85,3.4
565312,20110902,47591D,14527,1,1.95,1.95
565312,20110902,22898,14527,1,1.95,1.95
565312,20110902,22895,14527,4,3.25,13
565312,20110902,23251,14527,2,1.25,2.5
565312,20110902,21927,14527,6,1.25,7.5
565312,20110902,21115,14527,1,6.75,6.75
565312,20110902,23355,14527,2,4.95,9.9
565312,20110902,84880,14527,1,7.5,7.5
565312,20110902,21906,14527,2,6.75,13.5
565312,20110902,21930,14527,4,2.08,8.32
565312,20110902,23202,14527,4,2.08,8.32
565312,20110902,22912,14527,1,4.95,4.95
565315,20110902,22424,14019,1,12.75,12.75
565315,20110902,22993,14019,72,1.06,76.32000000000001
565315,20110902,22489,14019,24,0.42,10.08
565315,20110902,22561,14019,12,1.65,19.799999999999997
565315,20110902,22083,14019,6,2.95,17.700000000000003
565315,20110902,23188,14019,12,1.65,19.799999999999997
565315,20110902,23325,14019,12,1.65,19.799999999999997
565315,20110902,22979,14019,12,1.45,17.4
565315,20110902,23250,14019,12,1.25,15
565315,20110902,22429,14019,4,4.25,17
565315,20110902,23251,14019,96,1.04,99.84
565315,20110902,22178,14019,24,1.25,30
565315,20110902,22185,14019,12,1.65,19.799999999999997
565315,20110902,22456,14019,3,4.95,14.850000000000001
565315,20110902,23033,14019,6,1.45,8.7
565315,20110902,23034,14019,6,1.45,8.7
565315,20110902,23035,14019,6,1.45,8.7
565316,20110902,23321,15628,12,1.65,19.799999999999997
565316,20110902,23323,15628,12,2.1,25.200000000000003
565316,20110902,22570,15628,8,3.75,30
565316,20110902,23322,15628,6,2.95,17.700000000000003
565316,20110902,21213,15628,24,0.55,13.200000000000001
565316,20110902,22138,15628,3,4.95,14.850000000000001
565316,20110902,21790,15628,12,0.85,10.2
565316,20110902,23227,15628,24,1.25,30
565316,20110902,22961,15628,12,1.45,17.4
565316,20110902,22144,15628,6,2.1,12.600000000000001
565316,20110902,85123A,15628,12,2.95,35.400000000000006
565316,20110902,21733,15628,6,2.95,17.700000000000003
565316,20110902,22949,15628,12,1.45,17.4
565316,20110902,22951,15628,24,0.55,13.200000000000001
565316,20110902,22077,15628,12,1.65,19.799999999999997
565316,20110902,22147,15628,12,1.45,17.4
565317,20110902,23298,12921,12,4.95,59.400000000000006
565317,20110902,85099B,12921,30,2.08,62.400000000000006
565317,20110902,22386,12921,10,2.08,20.8
565317,20110902,21931,12921,10,2.08,20.8
565317,20110902,23201,12921,30,2.08,62.400000000000006
565317,20110902,23203,12921,40,2.08,83.2
565317,20110902,22457,12921,6,2.95,17.700000000000003
565317,20110902,23202,12921,10,2.08,20.8
565317,20110902,23199,12921,20,2.08,41.6
565317,20110902,23240,12921,12,4.15,49.800000000000004
565317,20110902,23080,12921,8,8.25,66
565317,20110902,23081,12921,4,8.25,33
565317,20110902,23326,12921,48,0.63,30.240000000000002
565317,20110902,23327,12921,48,0.63,30.240000000000002
565318,20110902,20674,12921,16,1.25,20
565318,20110902,22382,12921,20,1.65,33
565318,20110902,20725,12921,30,1.65,49.5
565318,20110902,20726,12921,10,1.65,16.5
565318,20110902,20727,12921,30,1.65,49.5
565318,20110902,23209,12921,30,1.65,49.5
565318,20110902,23206,12921,30,1.65,49.5
565318,20110902,22629,12921,12,1.95,23.4
565318,20110902,21155,12921,6,2.55,15.299999999999999
565318,20110902,21122,12921,24,1.25,30
565318,20110902,84997D,12921,8,4.15,33.2
565318,20110902,23256,12921,8,4.15,33.2
565318,20110902,21080,12921,12,0.85,10.2
565318,20110902,21086,12921,12,0.65,7.800000000000001
565318,20110902,21989,12921,12,0.85,10.2
565318,20110902,47590B,12921,6,5.45,32.7
565318,20110902,47590A,12921,6,5.45,32.7
565318,20110902,23285,12921,8,0.85,6.8
565318,20110902,23286,12921,8,0.85,6.8
565318,20110902,23287,12921,8,0.85,6.8
565318,20110902,23288,12921,8,0.85,6.8
565318,20110902,23234,12921,6,2.89,17.34
565318,20110902,23340,12921,12,1.65,19.799999999999997
565320,20110902,23204,16745,32,0.85,27.2
565320,20110902,20723,16745,100,0.72,72
565320,20110902,22355,16745,100,0.72,72
565320,20110902,22908,16745,1,0.85,0.85
565320,20110902,22384,16745,10,1.65,16.5
565320,20110902,23205,16745,10,0.85,8.5
565320,20110902,20727,16745,10,1.65,16.5
565320,20110902,23297,16745,4,1.65,6.6
565320,20110902,22243,16745,12,1.65,19.799999999999997
565320,20110902,22066,16745,8,0.39,3.12
565320,20110902,21977,16745,120,0.42,50.4
565320,20110902,21212,16745,120,0.42,50.4
565320,20110902,22349,16745,6,3.75,22.5
565320,20110902,21974,16745,3,1.45,4.35
565320,20110902,23306,16745,3,1.45,4.35
565320,20110902,21972,16745,3,1.45,4.35
565320,20110902,21211,16745,3,1.45,4.35
565320,20110902,21218,16745,24,3.25,78
565321,20110902,22423,12437,6,12.75,76.5
565321,20110902,21121,12437,24,1.25,30
565321,20110902,21080,12437,24,0.85,20.4
565321,20110902,21208,12437,12,0.39,4.68
565321,20110902,21843,12437,6,10.95,65.69999999999999
565321,20110902,21987,12437,12,0.65,7.800000000000001
565321,20110902,21558,12437,6,2.55,15.299999999999999
565321,20110902,22333,12437,8,1.65,13.2
565321,20110902,POST,12437,2,18,36
565322,20110902,21058,12437,12,0.85,10.2
565322,20110902,22331,12437,16,1.65,26.4
565322,20110902,20676,12437,8,1.25,10
565322,20110902,20675,12437,8,1.25,10
565322,20110902,22356,12437,10,0.85,8.5
565324,20110902,22193,13232,1,8.5,8.5
565324,20110902,23341,13232,1,8.5,8.5
565324,20110902,21210,13232,2,1.45,2.9
565324,20110902,84988,13232,1,1.45,1.45
565324,20110902,22950,13232,2,1.45,2.9
565324,20110902,22732,13232,2,1.25,2.5
565324,20110902,23234,13232,2,2.89,5.78
565324,20110902,22086,13232,1,2.95,2.95
565324,20110902,22910,13232,1,2.95,2.95
565324,20110902,22961,13232,2,1.45,2.9
565324,20110902,22845,13232,1,6.35,6.35
565324,20110902,22689,13232,1,8.25,8.25
565324,20110902,23353,13232,4,0.83,3.32
565324,20110902,22131,13232,3,1.95,5.85
565324,20110902,23350,13232,2,1.25,2.5
565324,20110902,23349,13232,2,1.25,2.5
565324,20110902,22844,13232,1,8.5,8.5
565324,20110902,22910,13232,1,2.95,2.95
